"filename", "language", "Python", "Shell Script", "JSON", "HTML", "pip requirements", "HTTP", "Properties", "reStructuredText", "Batch", "PowerShell", "C++", "C", "JavaScript", "Ini", "Jinja", "XML", "PostCSS", "SCSS", "Markdown", "ANTLR", "comment", "blank", "total"
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\dish\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\dish\models.py", "Python", 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 50, 357
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\dish\orm\__init__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\dish\orm\dish.py", "Python", 563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 73, 667
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\dish\schemas\requests.py", "Python", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 176
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\dish\schemas\responses.py", "Python", 368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 58, 434
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\dish\services\__init__.py", "Python", 1141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 251, 1531
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\dish\services\search.py", "Python", 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 43, 336
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\dish\signals.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 27
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\dish\tests.py", "Python", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 108
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\dish\views.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\exceptions\attachments.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\exceptions\auth.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\exceptions\carts.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\exceptions\certificates.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\exceptions\dishes.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 57
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\exceptions\ingredient.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 66
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\exceptions\menus.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\exceptions\orders.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\exceptions\profiles.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\exceptions\recommendation.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\exceptions\reviews.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 64
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\exceptions\users.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 47
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\exceptions\vouchers.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 25, 100
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\admin.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 53
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\api.py", "Python", 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 36, 273
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\apps.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\constants.py", "Python", 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 134
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\migrations\0001_initial.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 64
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\migrations\0002_initial.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 29
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\migrations\0003_ingredientalias_ingredientsuggestion_and_more.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 70
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\migrations\0004_remove_ingredient_cu_remove_ingredient_flo_and_more.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 54
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\migrations\0005_ingredientsuggestion_verify_fields.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 38
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\migrations\0006_favouriteingredient_deleted_allergicingredient.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 37
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\migrations\0007_ingredientsuggestion_attachment.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 21
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\migrations\0008_ingredient_source.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 19
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\migrations\0009_ingredientsuggestion_deleted.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 19
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\models.py", "Python", 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36, 254
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\orm\__init__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\orm\ingredient.py", "Python", 619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 92, 733
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\schemas\requests.py", "Python", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30, 105
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\schemas\responses.py", "Python", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 137
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\ingredient\services\__init__.py", "Python", 723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 145, 954
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\manage.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 23
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\marketplace\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\marketplace\asgi.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 25
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\marketplace\settings.py", "Python", 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 60, 378
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\marketplace\urls.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 5, 41
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\marketplace\wsgi.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 17
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\menu\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\menu\api.py", "Python", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 19, 142
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\menu\apps.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\menu\migrations\0001_initial.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 42
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\menu\migrations\0002_initial.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 44
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\menu\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\menu\models.py", "Python", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 86
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\menu\orm\__init__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\menu\orm\menu.py", "Python", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 26, 194
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\menu\schemas\requests.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 38
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\menu\schemas\responses.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\menu\services\__init__.py", "Python", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24, 144
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\admin.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\api.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 23
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\apps.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\consumers.py", "Python", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 23, 144
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\database.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 22
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\middleware.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 39
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\migrations\0001_initial.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 33
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\migrations\0002_alter_userdevice_fcm_token.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 19
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\models.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 23
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\notifications.py", "Python", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 23, 158
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\routing.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\schemas.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\tests.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\urls.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 20
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\mongo_chat\views.py", "Python", 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 53, 251
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\admin.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\api.py", "Python", 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 59, 396
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\apps.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\migrations\0001_initial.py", "Python", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 63
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\migrations\0002_initial.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 23
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\migrations\0003_initial.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 50
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\migrations\0004_alter_checkout_payment_method.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 19
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\migrations\0005_alter_order_status.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 19
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\migrations\0006_order_discount_amount.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 19
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\migrations\0007_order_voucher.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 21
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\migrations\0008_remove_voucher_fk.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 23
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\migrations\0009_remove_order_discount_amount_and_more.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 33
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\migrations\0010_checkout_total_discount_order_total_discount.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 24
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\migrations\0011_alter_order_payment_status.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 19
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\migrations\0012_alter_order_payment_status.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 19
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\migrations\0013_order_delivery_address_text_order_delivery_latitude_and_more.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 39
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\migrations\0014_order_delivery_type.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 19
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\models.py", "Python", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 164
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\orm\__init__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\orm\order.py", "Python", 355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 53, 437
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\schemas\requests.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 67
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\schemas\responses.py", "Python", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 91
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\services\__init__.py", "Python", 656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 160, 1056
"c:\BachKhoa\HK251\DoAn\ProjectBE\DOANCHUYENNGANH\backend\order\services\order_state_machine.py", "Python", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 23, 210
